359,6266,4125,773,8570,9547,8720,2939,9239,963,4887,6032,8254,7280,1406,7450,4877,6080,2035,4683,E(n)
26.18384401114206,25.71018193424832,26.206060606060603,23.673997412677878,25.55425904317386,24.971195139834503,25.825688073394492,25.314732902347735,25.998484684489664,26.168224299065418,24.841416001636997,25.29840848806366,25.502786527744124,25.302197802197803,26.31578947368421,25.55704697986577,25.384457658396553,25.23026315789474,24.275184275184277,25.496476617552847,25.337976731434114
24.233983286908078,25.83785509096713,25.26060606060606,25.22639068564036,25.379229871645276,25.484445375510635,25.642201834862384,25.348758080979927,25.56553739582206,24.81827622014538,25.352977286678946,25.613395225464192,25.102980373152413,25.412087912087912,25.675675675675674,25.328859060402685,25.01537830633586,25.0,25.012285012285012,25.26158445440957,
25.62674094707521,25.853814235556978,25.915151515151514,24.967658473479947,25.472578763127192,25.72535875144024,25.321100917431195,24.872405580129296,25.706245264639033,24.5067497403946,24.92326580724371,25.31498673740053,25.9268233583717,25.535714285714285,26.03129445234708,25.328859060402685,26.594217756817716,24.81907894736842,24.471744471744472,25.944907110826392,
26.18384401114206,25.83785509096713,26.206060606060603,24.708926261319533,25.647607934655774,24.929297161411963,26.123853211009173,25.4168084382443,25.078471696071002,26.687435098650052,25.127890321260487,25.116047745358088,25.102980373152413,25.315934065934066,25.177809388335703,25.23489932885906,24.6873077711708,24.539473684210527,25.405405405405407,25.923553277813365,
24.233983286908078,25.343121608681773,25.6,24.191461836998705,25.332555425904317,25.065465591285218,25.607798165137613,24.49812861517523,25.58718476025544,25.960539979231566,24.90280335584203,25.31498673740053,25.817785316210323,25.686813186813183,24.039829302987197,25.798657718120804,25.425466475292186,25.24671052631579,24.815724815724817,25.68866111467008,
24.512534818941504,26.236833705713376,25.64848484848485,24.320827943078914,25.075845974329052,25.547292343144445,25.607798165137613,25.212657366451175,25.327416387054875,25.85669781931464,25.762226314712507,25.43103448275862,26.011630724497216,25.439560439560438,26.173541963015644,25.530201342281877,25.097395940127125,25.756578947368418,24.471744471744472,25.411061285500747,
24.512534818941504,24.880306415576126,25.066666666666666,26.52005174644243,25.040840140023334,24.636011312454173,25.286697247706424,25.654984688669614,25.933542591189525,26.064382139148496,25.066502967055452,25.397877984084882,25.442209837654474,25.82417582417583,26.81365576102418,25.718120805369125,25.548492925979087,25.394736842105264,25.405405405405407,24.94127695921418,
23.119777158774372,25.103734439834025,25.745454545454542,25.614489003880987,25.635939323220537,25.473970880904993,24.85091743119266,24.63422932970398,25.543890031388678,24.610591900311526,24.882340904440355,25.8289124668435,25.260479767385508,25.137362637362635,26.529160739687057,25.033557046979865,25.445970883740003,25.855263157894736,25.945945945945947,25.30429212043562,
24.233983286908078,25.678263645068622,25.13939393939394,24.579560155239328,25.845974329054844,25.013093118257046,25.21788990825688,25.654984688669614,25.349063751488256,22.84527518172378,25.168815224063845,25.016578249336867,25.163557063242063,25.288461538461537,24.182076813655762,24.953020134228186,25.815050235800697,25.855263157894736,24.815724815724817,25.5391842835789,
25.348189415041784,26.220874561123527,25.406060606060603,24.0620957309185,25.939323220536757,25.42159840787682,25.412844036697248,26.063286832255873,25.132590107154456,23.468328141225335,25.475751995089013,25.331564986737398,25.47855585170826,25.247252747252745,26.24466571834993,24.87248322147651,25.097395940127125,26.085526315789476,25.405405405405407,25.5391842835789,
